target,mission,mag,brightness_bin,segment,accepted,error,sde,path,n_points,baseline_days,cadence_min,oot_scatter_ppm,split
KIC 5684825,kepler,11.636,bright,2,True,,6.5095599927709475,data/baselines/kepler_KIC_5684825.npz,2091.0,44.99281611420883,29.423073576763272,112.3721470124042,test
KIC 6066983,kepler,12.362,bright,5,True,,5.921211665960744,data/baselines/kepler_KIC_6066983.npz,2144.0,44.99583272315067,29.42508991691284,108.6999304425974,train
KIC 7686550,kepler,11.408,bright,5,True,,5.901745647170535,data/baselines/kepler_KIC_7686550.npz,2144.0,44.995554074695974,29.424904687330127,56.717159461654035,train
KIC 10551405,kepler,10.284,bright,1,True,,6.2392956729677,data/baselines/kepler_KIC_10551405.npz,2075.0,44.9957210693392,29.42499277065508,41.55822372193311,train
KIC 11970773,kepler,11.412,bright,2,True,,6.757307074176626,data/baselines/kepler_KIC_11970773.npz,2091.0,44.99353138490551,29.42355578241404,49.43322980323427,train
KIC 8824452,kepler,10.897,bright,0,True,,5.817741972364939,data/baselines/kepler_KIC_8824452.npz,1624.0,33.4714732326247,29.42547901533544,359.209139547392,train
KIC 9053930,kepler,11.145,bright,1,True,,6.944216700471019,data/baselines/kepler_KIC_9053930.npz,2075.0,44.99590128863929,29.425112296594307,45.225568877874785,test
KIC 5294672,kepler,11.587,bright,0,True,,4.926649697018627,data/baselines/kepler_KIC_5294672.npz,1624.0,33.47170646885934,29.425679007545114,91.9456135695977,train
KIC 11506537,kepler,11.389,bright,3,True,,6.4831451120954995,data/baselines/kepler_KIC_11506537.npz,1624.0,33.47125454667548,29.425290076760575,106.35604207821376,test
KIC 8005468,kepler,10.902,bright,5,True,,6.603548153395414,data/baselines/kepler_KIC_8005468.npz,2144.0,44.99489896190789,29.42446849308908,62.824767808457246,test
KIC 6778540,kepler,10.763,bright,0,True,,6.6879042676449805,data/baselines/kepler_KIC_6778540.npz,1624.0,33.47151938000752,29.425510866567492,39.38807688052539,train
KIC 4271033,kepler,11.481,bright,3,True,,4.837801646152203,data/baselines/kepler_KIC_4271033.npz,2106.0,44.44222011233069,29.42379709216766,270.1752604906739,train
KIC 7137148,kepler,12.359,bright,2,True,,6.552246955073082,data/baselines/kepler_KIC_7137148.npz,2091.0,44.993007990815386,29.423205670318566,77.5729544202535,train
KIC 6590052,kepler,11.717,bright,0,True,,5.213738767474385,data/baselines/kepler_KIC_6590052.npz,1624.0,33.47135095753765,29.425370721146464,59.27180704399797,train
KIC 3326396,kepler,12.21,bright,1,True,,5.379549008125158,data/baselines/kepler_KIC_3326396.npz,2075.0,44.99514054803876,29.424602509243417,109.34785919342912,train
KIC 11140732,kepler,11.311,bright,2,True,,5.010621405638987,data/baselines/kepler_KIC_11140732.npz,1624.0,33.47132829310431,29.425355958519503,253.1899727757673,train
KIC 12006471,kepler,11.645,bright,3,True,,5.466020924094234,data/baselines/kepler_KIC_12006471.npz,2106.0,44.442553903696535,29.424027102068067,373.4092286145978,test
KIC 5039392,kepler,11.648,bright,4,True,,5.623745988275587,data/baselines/kepler_KIC_5039392.npz,2116.0,44.996703018383414,29.425657046958804,134.24991233591547,train
KIC 9632233,kepler,12.165,bright,1,True,,4.699224195521375,data/baselines/kepler_KIC_9632233.npz,2075.0,44.9949869766715,29.4245041947579,420.5746816069399,train
KIC 5867378,kepler,9.027,bright,0,True,,5.168673358730041,data/baselines/kepler_KIC_5867378.npz,1624.0,33.471457443214604,29.42546292208135,371.1237795038928,train
KIC 10489340,kepler,12.347,bright,3,True,,6.46039265987371,data/baselines/kepler_KIC_10489340.npz,2116.0,44.99619809221622,29.42532311193645,332.158474102471,test
KIC 3631567,kepler,12.29,bright,3,True,,5.344578580017878,data/baselines/kepler_KIC_3631567.npz,2106.0,44.44261751756858,29.424066497012973,333.31690694405944,test
KIC 10722495,kepler,12.215,bright,3,True,,5.101379144234559,data/baselines/kepler_KIC_10722495.npz,2106.0,44.44253061335621,29.424008829519153,93.48660366355004,train
KIC 10989210,kepler,10.1,bright,4,True,,5.186579932660933,data/baselines/kepler_KIC_10989210.npz,2116.0,44.99615444680239,29.425292182713747,190.4825870946968,train
KIC 3750375,kepler,9.638,bright,1,True,,5.6824440734891875,data/baselines/kepler_KIC_3750375.npz,2075.0,44.9954705775599,29.424822963774204,80.77158435491869,test
KIC 5769191,kepler,11.487,bright,3,True,,6.97230999597447,data/baselines/kepler_KIC_5769191.npz,2106.0,44.44282057022065,29.42420362494886,59.2937831060347,train
KIC 3236379,kepler,11.24,bright,0,True,,5.49876738544391,data/baselines/kepler_KIC_3236379.npz,1624.0,33.47163141974306,29.425616981461644,332.577969842181,train
KIC 11074543,kepler,11.791,bright,5,True,,6.326770042383603,data/baselines/kepler_KIC_11074543.npz,2144.0,44.99522088612866,29.424680890515447,336.7692159937548,train
KIC 7617928,kepler,12.384,bright,3,True,,6.3709272359704165,data/baselines/kepler_KIC_7617928.npz,2144.0,44.995643440684944,29.42496386356652,395.0653992977541,train
KIC 9771404,kepler,11.617,bright,3,True,,5.383429792624356,data/baselines/kepler_KIC_9771404.npz,1624.0,33.47137350963021,29.42539100535214,116.15157400589057,train
KIC 9728845,kepler,11.165,bright,3,True,,6.096466703166428,data/baselines/kepler_KIC_9728845.npz,2106.0,44.44200291475136,29.42365159280598,328.7756593673859,train
KIC 2986508,kepler,12.154,bright,5,True,,6.076270559968575,data/baselines/kepler_KIC_2986508.npz,2144.0,44.99542437126365,29.424821035936475,72.67045191172294,test
KIC 7973937,kepler,11.672,bright,2,True,,5.685259644677372,data/baselines/kepler_KIC_7973937.npz,2091.0,44.993076645936526,29.42325269279536,79.49359126065968,test
KIC 9947085,kepler,10.028,bright,0,True,,4.4337941597022965,data/baselines/kepler_KIC_9947085.npz,1624.0,33.471306687701144,29.42532897926867,409.0406375523988,train
KIC 11821135,kepler,12.498,bright,3,True,,6.180624779800716,data/baselines/kepler_KIC_11821135.npz,2106.0,44.44218146433559,29.423774890601635,309.830771568362,test
KIC 8174038,kepler,12.472,bright,4,True,,5.983727906650595,data/baselines/kepler_KIC_8174038.npz,2116.0,44.99647890113556,29.42549217492342,103.65360641098074,train
KIC 6619942,kepler,10.859,bright,3,True,,5.349808986694791,data/baselines/kepler_KIC_6619942.npz,2116.0,44.99660604389646,29.425581138348207,134.2273424841514,test
KIC 6715629,kepler,11.039,bright,3,True,,5.741269496743881,data/baselines/kepler_KIC_6715629.npz,2106.0,44.442002160030825,29.423650241224095,66.15067828310815,train
KIC 12204391,kepler,9.673,bright,2,True,,6.056503287517353,data/baselines/kepler_KIC_12204391.npz,2091.0,44.99352962272678,29.423566851764917,103.94846999792716,train
KIC 2986721,kepler,9.84,bright,1,True,,6.994485274446522,data/baselines/kepler_KIC_2986721.npz,1624.0,33.47160744039866,29.425597357330844,71.20338910230335,train
KIC 5788623,kepler,12.071,bright,5,True,,5.43303587122104,data/baselines/kepler_KIC_5788623.npz,2144.0,44.995444166059315,29.42483310587704,1254.2995188393295,train
KIC 8309936,kepler,11.421,bright,5,True,,6.43548329683717,data/baselines/kepler_KIC_8309936.npz,1624.0,33.471537412391626,29.42553650471382,120.296918639487,test
KIC 7041744,kepler,11.176,bright,2,True,,6.132222343199521,data/baselines/kepler_KIC_7041744.npz,2091.0,44.99297370696877,29.42318823595997,517.1439102464914,train
KIC 8948403,kepler,9.833,bright,4,True,,5.382475430979356,data/baselines/kepler_KIC_8948403.npz,2144.0,44.99539908143197,29.424801925197244,547.3684382336872,train
KIC 8105018,kepler,11.258,bright,4,True,,5.078050899557691,data/baselines/kepler_KIC_8105018.npz,2144.0,44.995616520805925,29.424946261569858,412.54384608652816,train
KIC 12737160,kepler,11.685,bright,0,True,,5.584612102631134,data/baselines/kepler_KIC_12737160.npz,1624.0,33.47114237509959,29.425191013142467,72.88994541379135,train
KIC 9954248,kepler,12.283,bright,5,True,,5.933995910519028,data/baselines/kepler_KIC_9954248.npz,2144.0,44.993302557653806,29.423410361632705,363.6517576642975,train
KIC 11129945,kepler,11.667,bright,3,True,,5.494522745837855,data/baselines/kepler_KIC_11129945.npz,2116.0,44.996180333611846,29.42531321081333,302.4953873774988,train
KIC 5104175,kepler,9.918,bright,2,True,,6.623799487536181,data/baselines/kepler_KIC_5104175.npz,2091.0,44.99280893679679,29.423082880675793,189.79896413449887,test
KIC 6592305,kepler,9.952,bright,0,True,,4.773746638649688,data/baselines/kepler_KIC_6592305.npz,1624.0,33.47138003913278,29.425395196303725,69.4796470279012,train
KIC 8806792,kepler,12.106,bright,4,True,,6.323514252407188,data/baselines/kepler_KIC_8806792.npz,2116.0,44.996444342024915,29.425493641756475,66.90494510162961,train
KIC 9009403,kepler,12.458,bright,0,True,,5.40380170498742,data/baselines/kepler_KIC_9009403.npz,1624.0,33.47126128153468,29.42528589628637,223.00982255066032,train
KIC 9402223,kepler,10.382,bright,3,True,,6.16139637638981,data/baselines/kepler_KIC_9402223.npz,2106.0,44.44238073899032,29.423906402662396,63.96992630913417,test
KIC 3525303,kepler,12.347,bright,1,True,,6.1040327445068225,data/baselines/kepler_KIC_3525303.npz,2075.0,44.99504580855137,29.424539566389285,304.20420007012916,train
KIC 3221040,kepler,9.717,bright,3,True,,6.051859196265834,data/baselines/kepler_KIC_3221040.npz,2106.0,44.44260296798166,29.424056438729167,57.51022831713029,train
KIC 8146043,kepler,10.753,bright,3,True,,6.625703108591631,data/baselines/kepler_KIC_8146043.npz,2106.0,44.442829621395504,29.424211168661714,80.76494035254736,train
KIC 8333229,kepler,12.476,bright,2,True,,5.773463344824046,data/baselines/kepler_KIC_8333229.npz,2091.0,44.99318123928242,29.423318993649445,115.49878601233468,test
KIC 5293431,kepler,11.173,bright,0,True,,6.694848379742791,data/baselines/kepler_KIC_5293431.npz,2091.0,44.99285526986205,29.42310475220438,42.5469678631683,train
KIC 11770137,kepler,12.448,bright,5,True,,6.510087800220088,data/baselines/kepler_KIC_11770137.npz,2144.0,44.995632578204095,29.42495313473046,91.775660316674,train
KIC 6952464,kepler,12.166,bright,3,True,,6.961713437845706,data/baselines/kepler_KIC_6952464.npz,2106.0,44.44226743667241,29.423829121515155,70.64190141121722,train
KIC 5435689,kepler,12.137,bright,0,True,,5.84468344724232,data/baselines/kepler_KIC_5435689.npz,1624.0,33.47143242614402,29.425442962674424,120.53492298389632,train
KIC 6126855,kepler,10.972,bright,2,True,,5.037381713990719,data/baselines/kepler_KIC_6126855.npz,2091.0,44.992883914084814,29.42313391598873,104.00420665644624,train
KIC 8868714,kepler,10.533,bright,4,True,,4.839742982712594,data/baselines/kepler_KIC_8868714.npz,2116.0,44.99643704584014,29.425487554399297,47.332983515075874,train
KIC 8821756,kepler,12.211,bright,0,True,,4.9030012107022385,data/baselines/kepler_KIC_8821756.npz,1624.0,33.471446187017136,29.42545302095823,128.81376079981163,test
KIC 7509359,kepler,9.801,bright,0,True,,5.265511261767165,data/baselines/kepler_KIC_7509359.npz,2075.0,44.995089982578065,29.42457058466971,214.06424149627097,test
KIC 11550629,kepler,11.555,bright,2,True,,5.553036627150995,data/baselines/kepler_KIC_11550629.npz,2091.0,44.993429842921614,29.423489151522517,58.31592507586565,train
KIC 9230499,kepler,11.295,bright,5,True,,6.2761530545536095,data/baselines/kepler_KIC_9230499.npz,2144.0,44.993247715327016,29.4233709666878,241.82829858626044,train
KIC 8174170,kepler,11.669,bright,0,True,,5.22990549774,data/baselines/kepler_KIC_8174170.npz,1624.0,33.47152567493322,29.425524099497125,68.69426070489142,train
KIC 2577384,kepler,12.003,bright,2,True,,6.377509067625114,data/baselines/kepler_KIC_2577384.npz,2091.0,44.99263560730469,29.422977425856516,142.03480240167443,train
KIC 5364240,kepler,11.294,bright,5,True,,6.568582853105697,data/baselines/kepler_KIC_5364240.npz,2144.0,44.995515233888,29.42488037981093,300.27049150484896,train
KIC 4460015,kepler,10.817,bright,2,True,,5.091932408969233,data/baselines/kepler_KIC_4460015.npz,2091.0,44.99274089110986,29.42305245436728,377.5575405187993,train
KIC 12552890,kepler,11.996,bright,0,True,,6.2235727835562535,data/baselines/kepler_KIC_12552890.npz,1624.0,33.47109598167299,29.425148935988545,77.91137090491213,train
KIC 6887746,kepler,10.446,bright,1,True,,5.740971983956922,data/baselines/kepler_KIC_6887746.npz,2075.0,44.99577184434747,29.42502463236451,66.79582253373226,train
KIC 9716090,kepler,11.133,bright,1,True,,6.569285732284166,data/baselines/kepler_KIC_9716090.npz,2075.0,44.995561128424015,29.424885990447365,177.02353296722805,train
KIC 10417911,kepler,11.278,bright,4,True,,5.350967745816311,data/baselines/kepler_KIC_10417911.npz,2116.0,44.99621906691027,29.425332457758486,72.7538857647135,train
KIC 9846223,kepler,12.344,bright,0,True,,6.904534460385156,data/baselines/kepler_KIC_9846223.npz,1624.0,33.47150037456595,29.42550935782492,75.26006943306002,train
KIC 8311058,kepler,12.227,bright,4,True,,4.753866988163621,data/baselines/kepler_KIC_8311058.npz,2139.0,44.9958051492431,29.42506872117519,334.341658710964,train
KIC 6785523,kepler,10.738,bright,1,True,,5.0951600342949215,data/baselines/kepler_KIC_6785523.npz,2075.0,44.99556715920335,29.424887331551872,318.75717037326154,train
KIC 8767470,kepler,11.79,bright,4,True,,5.7500841879969045,data/baselines/kepler_KIC_8767470.npz,2116.0,44.996402890952595,29.425453785806894,68.56707602299012,test
KIC 7954197,kepler,10.64,bright,1,True,,6.591749637566073,data/baselines/kepler_KIC_7954197.npz,2075.0,44.995335746963974,29.42473436181899,460.27275290310894,test
KIC 11812615,kepler,12.186,bright,2,True,,6.820416630882301,data/baselines/kepler_KIC_11812615.npz,2144.0,44.99351829445368,29.42355619627051,434.43835112981657,test
KIC 7032312,kepler,12.244,bright,0,True,,5.316765302217645,data/baselines/kepler_KIC_7032312.npz,1624.0,33.47148542608193,29.425482022343203,376.3286355482166,train
KIC 3830833,kepler,10.088,bright,4,True,,5.626296269855496,data/baselines/kepler_KIC_3830833.npz,1624.0,33.47138765036652,29.42540609277785,314.5469643818861,train
KIC 5553307,kepler,9.96,bright,0,True,,6.999662000277531,data/baselines/kepler_KIC_5553307.npz,1624.0,33.47170057579933,29.425674638478085,169.19866979090307,train
KIC 8588580,kepler,12.321,bright,4,True,,6.420427236864694,data/baselines/kepler_KIC_8588580.npz,2116.0,44.99638214229344,29.425448505207896,76.56328247166084,train
KIC 11809317,kepler,12.226,bright,0,True,,6.469494385767418,data/baselines/kepler_KIC_11809317.npz,1624.0,33.47117388389597,29.4252179923933,150.80158386941096,train
KIC 5517173,kepler,10.168,bright,2,True,,6.6830718783827745,data/baselines/kepler_KIC_5517173.npz,1992.0,44.99451596664585,29.424225910333917,349.9981538584912,train
KIC 8493969,kepler,10.604,bright,0,True,,6.215867538391662,data/baselines/kepler_KIC_8493969.npz,1624.0,33.47141923652089,29.425424532964826,294.12000546978095,train
KIC 6521904,kepler,12.099,bright,4,True,,5.913531986396889,data/baselines/kepler_KIC_6521904.npz,2116.0,44.99664056523034,29.425607761368155,115.69870684029682,train
KIC 8571699,kepler,9.68,bright,3,True,,5.687231584555463,data/baselines/kepler_KIC_8571699.npz,1784.0,44.9959383329915,29.425124953268096,93.12846201451008,train
KIC 7625670,kepler,9.466,bright,3,True,,5.549514568451159,data/baselines/kepler_KIC_7625670.npz,1624.0,33.471609595944756,29.42560054245405,315.4131669173501,train
KIC 7621836,kepler,12.378,bright,3,True,,5.3734049855942905,data/baselines/kepler_KIC_7621836.npz,2106.0,44.44211316471774,29.423725688830014,79.53850719670042,train
KIC 11674709,kepler,11.957,bright,0,True,,6.158524431360791,data/baselines/kepler_KIC_11674709.npz,1624.0,33.47139221157704,29.42541447468102,335.86022692050284,train
KIC 9304549,kepler,11.94,bright,0,True,,5.939557918126701,data/baselines/kepler_KIC_9304549.npz,1624.0,33.4715854110691,29.42558546550572,332.1496553649518,test
KIC 2164327,kepler,10.815,bright,5,True,,5.894865092946119,data/baselines/kepler_KIC_2164327.npz,2144.0,44.99551661131409,29.424883062019944,259.39344254287363,test
KIC 5978209,kepler,12.02,bright,2,True,,6.104108073336333,data/baselines/kepler_KIC_5978209.npz,2091.0,44.99290689062764,29.42313886655029,63.72755609294298,test
KIC 10034623,kepler,12.048,bright,3,True,,5.943477978029065,data/baselines/kepler_KIC_10034623.npz,2106.0,44.44194123576017,29.42360951565206,406.4894866461166,test
KIC 10848557,kepler,11.472,bright,2,True,,5.731607534018949,data/baselines/kepler_KIC_10848557.npz,2091.0,44.99333427048259,29.4234227668494,68.49906424019288,test
KIC 4446161,kepler,11.58,bright,2,True,,5.3879342318726495,data/baselines/kepler_KIC_4446161.npz,2091.0,44.992719279536686,29.423018088564277,64.53672914956006,test
KIC 6122562,kepler,11.96,bright,2,True,,5.241447101347639,data/baselines/kepler_KIC_6122562.npz,2091.0,44.99287399520835,29.423135173274204,403.1957445593293,train
KIC 9788834,kepler,11.499,bright,3,True,,6.81940043783321,data/baselines/kepler_KIC_9788834.npz,2116.0,44.996278566388355,29.425376462750137,457.8200188847366,train
KIC 10229644,kepler,10.289,bright,2,True,,4.931776379899973,data/baselines/kepler_KIC_10229644.npz,2091.0,44.99335072776739,29.423432819894515,87.54149029717968,train
KIC 3457190,kepler,10.081,bright,2,True,,5.060829527511884,data/baselines/kepler_KIC_3457190.npz,2091.0,44.99270634067216,29.423009203746915,363.80759001298935,train
KIC 9396359,kepler,11.96,bright,2,True,,5.469371178959513,data/baselines/kepler_KIC_9396359.npz,2091.0,44.993171222035016,29.423328129923902,94.90163698649664,train
KIC 10068462,kepler,11.896,bright,5,True,,6.150994332037248,data/baselines/kepler_KIC_10068462.npz,2144.0,44.995340893096,29.424762016860768,113.32336756251358,test
KIC 4275434,kepler,12.159,bright,2,True,,5.923908624646922,data/baselines/kepler_KIC_4275434.npz,2091.0,44.99276127648045,29.4230461679399,309.15641155175416,train
KIC 6305709,kepler,11.387,bright,2,True,,4.6564549526404955,data/baselines/kepler_KIC_6305709.npz,2091.0,44.992940221847675,29.423160659498535,368.6804054023711,train
KIC 7664242,kepler,12.087,bright,5,True,,6.4476163478723425,data/baselines/kepler_KIC_7664242.npz,2144.0,44.99506557132554,29.42457996192388,82.57063558862062,train
KIC 8056619,kepler,11.635,bright,2,True,,6.174067353951727,data/baselines/kepler_KIC_8056619.npz,2091.0,44.99311997816403,29.42327985016163,83.65438680109754,train
KIC 5942739,kepler,12.268,bright,2,True,,6.631256573250203,data/baselines/kepler_KIC_5942739.npz,2091.0,44.992835130273306,29.423093358054757,68.92947443512887,train
KIC 6862553,kepler,10.03,bright,0,True,,6.6681122178144046,data/baselines/kepler_KIC_6862553.npz,1624.0,33.471499337480054,29.42549410276115,38.13612557882381,train
KIC 9427961,kepler,11.528,bright,0,True,,4.240861290170442,data/baselines/kepler_KIC_9427961.npz,1624.0,33.471584153725416,29.42558444919996,172.51974075453677,train
KIC 8417184,kepler,11.158,bright,5,True,,6.773252375711387,data/baselines/kepler_KIC_8417184.npz,2144.0,44.993090068259335,29.423273066058755,188.32029370458625,test
KIC 6776396,kepler,11.795,bright,3,True,,5.792584281802911,data/baselines/kepler_KIC_6776396.npz,2106.0,44.44235206257872,29.423885605065152,231.66187250595115,test
KIC 11654380,kepler,10.148,bright,0,True,,5.501885906207371,data/baselines/kepler_KIC_11654380.npz,1624.0,33.47114281823451,29.425188823370263,40.09964230723144,train
KIC 5283958,kepler,11.576,bright,4,True,,5.288816532794036,data/baselines/kepler_KIC_5283958.npz,2144.0,44.992874953000864,29.423125041648746,253.1860322113983,train
KIC 6781058,kepler,10.278,bright,0,True,,4.365368349459668,data/baselines/kepler_KIC_6781058.npz,2144.0,44.99554540012468,29.42489848472178,41.79444249397455,test
KIC 10147817,kepler,11.257,bright,4,True,,6.733363734983775,data/baselines/kepler_KIC_10147817.npz,2116.0,44.99626990021352,29.425355843268335,59.284564111089395,train
KIC 8114155,kepler,11.245,bright,4,True,,5.115585516047376,data/baselines/kepler_KIC_8114155.npz,2116.0,44.996467927303456,29.42549778032117,62.66946119048981,train
KIC 10069934,kepler,11.27,bright,0,True,,6.404514673104378,data/baselines/kepler_KIC_10069934.npz,1624.0,33.47128971993516,29.425314562395215,1708.9700820372775,train
KIC 5553303,kepler,10.166,bright,1,True,,6.390874785003983,data/baselines/kepler_KIC_5553303.npz,2075.0,44.995720319624525,29.42498933931347,56.85239349025758,train
KIC 4571962,kepler,12.015,bright,2,True,,4.465598741288426,data/baselines/kepler_KIC_4571962.npz,2091.0,44.9927764211825,29.42305656149983,135.2670360308721,train
KIC 11144422,kepler,12.179,bright,5,True,,5.530463523656416,data/baselines/kepler_KIC_11144422.npz,2144.0,44.99562830320065,29.424950620159507,76.63439656245905,train
KIC 6278127,kepler,11.284,bright,3,True,,6.770229481332119,data/baselines/kepler_KIC_6278127.npz,2106.0,44.44246277494676,29.423961042193696,187.04962017546347,train
KIC 3974811,kepler,11.584,bright,0,True,,4.872472264344806,data/baselines/kepler_KIC_3974811.npz,1624.0,33.471739502521814,29.425702979788184,261.59555348493546,train
KIC 8164157,kepler,11.17,bright,2,True,,6.460004425167515,data/baselines/kepler_KIC_8164157.npz,1992.0,44.99420011965413,29.4240081589669,558.8037032454621,test
KIC 10933533,kepler,12.023,bright,1,True,,6.479984322872431,data/baselines/kepler_KIC_10933533.npz,2075.0,44.99569969711592,29.42498053831514,69.92927378066375,train
KIC 11554998,kepler,11.779,bright,0,True,,4.796377166727263,data/baselines/kepler_KIC_11554998.npz,1624.0,33.47119933903741,29.4252404558938,234.67080712505745,test
KIC 8750438,kepler,10.062,bright,2,True,,6.837244325707425,data/baselines/kepler_KIC_8750438.npz,2091.0,44.99311124457017,29.423296409659088,373.33143212940655,test
KIC 10662618,kepler,11.006,bright,4,True,,5.712594227851198,data/baselines/kepler_KIC_10662618.npz,2116.0,44.99623044185137,29.42533881752752,474.4036433054801,test
KIC 11771488,kepler,10.446,bright,2,True,,5.356793179051802,data/baselines/kepler_KIC_11771488.npz,2091.0,44.99350850382325,29.42354010825511,58.238526097606645,train
KIC 9097070,kepler,12.112,bright,1,True,,6.850987652548453,data/baselines/kepler_KIC_9097070.npz,2075.0,44.995587806624826,29.42490393295884,78.14635314381128,train
KIC 6366861,kepler,11.538,bright,5,True,,5.879732805332477,data/baselines/kepler_KIC_6366861.npz,1853.0,44.9929482048974,29.42321371694561,575.7426935643571,train
